,artist_name,track_name,release_date,genre,lyrics,len,dating,violence,world/life,night/time,shake the audience,family/gospel,romantic,communication,obscene,music,movement/places,light/visual perceptions,family/spiritual,like/girls,sadness,feelings,danceability,loudness,acousticness,instrumentalness,valence,energy,topic,age
206,the platters,temptation,1956,pop,come know temptation smile lure heart go temptation thrill will pity smile lure heart go temptation heart slave slave,19,0.10233756777907158,0.004784689028508306,0.004784689108636827,0.00478468902238112,0.004784689027890494,0.004784689008391996,0.1638588884132265,0.004784689467492353,0.004784689065761948,0.004784689085351447,0.004784689103483394,0.004784689138596806,0.004784689016431898,0.004784689354008942,0.48156799362194613,0.18046521373661997,0.3848153362937291,0.6564879624644258,0.9317268390831718,0.0004969635627530365,0.3899422918384172,0.32230115695304995,sadness,0.9142857142857143
210,harry belafonte,unchained melody,1956,pop,darling hunger touch long lonely time time go slowly time need need godspeed lonely mountain gaze star star wait gaze star star dream away darling hunger touch long lonely time time go slowly time need need godspeed,37,0.0016447368480989805,0.001644736851673035,0.0016447368768292806,0.3521254330057736,0.11773535619982402,0.0016447368457109873,0.1462082222475888,0.001644736857495641,0.0016447368489966698,0.001644736869372392,0.0016447368646828125,0.20908996159979248,0.0016447368421177268,0.0016447368470373883,0.09120245112040183,0.06225699670290082,0.3479909021986353,0.3850729431069404,0.9809236756261804,0.0006639676113360324,0.1735366859027205,0.042612742259818315,night/time,0.9142857142857143
217,the platters,on my word of honor,1956,pop,word belong true word trust heart pledge life lips kiss tell forever cross heart word mean sware star word lips kiss tell forever cross heart word mean sware star word myyyyy loooooove,32,0.0018796992566393494,0.0018796993479885651,0.32432393922293545,0.0018796992716094293,0.001879699248879663,0.0018796992516734712,0.339290188501554,0.25798116549155997,0.0018796992664295016,0.0018796994013683317,0.0018796992755404892,0.05020921720136033,0.0018796992497669774,0.0018796992682298737,0.0018796994251956722,0.0018796992481204572,0.49312249539694575,0.728661897802733,0.8333331659971547,0.0,0.5146331409727947,0.41139302849097986,romantic,0.9142857142857143
219,pete yorn,just my imagination (running away with me),1956,pop,look window watch pass girl like dream come true girls world love true baby imagination run away imagination run away soon marry raise family boys girls tell fellow track mind want baby seek shall imagination run away yeah imagination run away night pray dear lord hear plea surely ecstasy arm enfold hear tender rhapsody reality know imagination run away imagination run away imagination run away imagination run away run away run away run away run away,76,0.05778136768870543,0.000892060698800601,0.0008920607231694903,0.0008920607808024373,0.01809168540020891,0.06219349025264053,0.10027467136277568,0.000892060719885538,0.0008920606867596401,0.059483068382807994,0.000892060743881793,0.0008920607229239673,0.023721982566976628,0.1217467778348267,0.325419481974091,0.0008920606609321843,0.559189862449908,0.8073737917596082,0.07670590030712883,0.025607287449392713,0.7959604286892003,0.8958926444950032,sadness,0.9142857142857143
221,the clovers,don't you know i love you,1956,pop,throw horseshoe leave shoulder spend life search leaf clover chase rainbows go go babe music world sing get grow lose make sorry worry know go,25,0.061318380227897776,0.0025062658260422543,0.31201746194351737,0.00250626574005477,0.0025062656761358987,0.002506266095668218,0.002506265707648877,0.1718473352521575,0.0025062657987812357,0.11028754963674314,0.002506265852242628,0.0025062657187277745,0.0025062656823040493,0.0025062658651516944,0.16277705037384538,0.1491707673611771,0.5776020794974548,0.5047560444068404,0.8172688928402541,5.202429149797571e-05,0.7063066776586975,0.24121754353088903,world/life,0.9142857142857143
224,johnny mathis,"love, your magic spell is everywhere",1956,pop,magic spell know fair leave laugh fate late come heart soul mate forget voice whisper magic spell know fair leave laugh fate late come heart soul mate forget voice whisper,30,0.001949317977236615,0.21561497973777405,0.001949317858821243,0.0019493180146468194,0.0019493177430735498,0.00194931780970047,0.0019493178778491414,0.1433502312885562,0.001949317769033952,0.001949317894772264,0.0019493178156894883,0.2612965274571121,0.001949317778073307,0.0019493177574422082,0.35049849413807377,0.0019493177412738271,0.25701288855193327,0.631105299592339,0.8945782074078388,0.00017813765182186233,0.1745671887881286,0.31329186657280983,sadness,0.9142857142857143
229,the platters,heart of stone,1956,pop,blame come alternate plan paint shame beneath frame tell sunrays hair naturally gold couldn save somebody give heart stone voice like breeze passionate undertone passion somebody fashion heart stone blame come alternate plan paint shame beneath frame tell roses kiss cheek lovely tone satan master finally kiss heart stone,49,0.0015037595417722737,0.33868455386779756,0.1294150630994395,0.0015037594076115072,0.0015037593992471051,0.001503759411300362,0.11655168132629024,0.06971191550144792,0.0015037594586758051,0.0015037594559200692,0.0015037594702755265,0.11744186959824095,0.0015037594117879634,0.0015037595504453969,0.15028223087210615,0.05986757232401512,0.5039532113072674,0.6512832346229777,0.9477911122400727,0.0,0.40127782357790603,0.19316799483627514,violence,0.9142857142857143
235,the platters,have mercy,1956,pop,controversy moments like mean kiss lend lips dear pity darling time word come lips grow numb fear near want child walk begin crawl voice talk child conversation tell heart hear word lips near dear want child walk begin crawy voice talk child conversation tell heart hear word lips near dear,50,0.0012239902843084103,0.1068974445375681,0.0012239902746312046,0.0012239903241849227,0.0012239902086419946,0.0012239902200722515,0.32510489270414134,0.21534642596302675,0.0012239902577278396,0.10365392025643012,0.0012239902564376872,0.0012239902606445648,0.1413004573178247,0.0012239903765683562,0.050241407517335274,0.001223990211218439,0.3469078306076032,0.6592569802322898,0.8885541049740011,0.0,0.20239076669414674,0.19316799483627514,romantic,0.9142857142857143
239,the platters,you've changed,1956,pop,change sparkle go smile careless yawn break heart change change kiss blasé bore understand change forget word memory share ignore realize care change know need tell change forget word memory share ignore realize care change know need tell change,39,0.0015948963457495054,0.0015948963484903626,0.48906857044426305,0.0015948963390456496,0.0015948964962049603,0.001594896338821152,0.044702860356425664,0.29559520265121975,0.0015948963499299218,0.0015948963703644706,0.0015948963579360252,0.001594896340392479,0.0015948963412457772,0.0015948963678660967,0.14670992105690572,0.0015948964901111985,0.3501570453806997,0.6632053944568366,0.8574295757325059,0.0,0.3827287716405606,0.32230115695304995,world/life,0.9142857142857143
244,harry belafonte,i do adore her,1956,pop,shadow fall star appear pain feel relive faithful turn away reveal hang heart sleeve thruout life assure moment amour think tender lips gentle touch fingertips reminisce eye fair moonlight soft downy hair reveal hang heart sleeve thruout life assure moment amour smile hold hand heart beguile feel warmth earnest prayer darling shield despair reveal hang heart sleeve thruout life assure moment amour stand thinkin joy time make fool distant reveal hang heart sleeve thruout life assure moment amour,78,0.001223990241522117,0.0012239902632669775,0.162519432171023,0.00122399027790947,0.0012239902083066127,0.0012239902260952219,0.22170499319489526,0.0012239902694696928,0.02810308114545262,0.0012239902222081628,0.06735767286497929,0.12020794886248144,0.001223990210460664,0.0012239902789214926,0.384194998580747,0.0012239903490140766,0.6664139499620926,0.5601363997641207,0.9738955561200363,0.0,0.8619126133553173,0.28926709222550284,sadness,0.9142857142857143
245,jerry vale,"ciao, ciao, bambina",1956,pop,ciao ciao bambina bacio ancora sempre perderт comme fiamma amore passa volta raindrops tremble face dear teardrops know ciao ciao bambina heart call rain fall vorrei trovare parole nuove piove piove nostro amore rain fall,35,0.0052631580047632995,0.005263158154647766,0.005263157971003703,0.0052631579188572725,0.0052631579389320095,0.00526315791030295,0.11783551689623842,0.005263158571096639,0.005263158006423268,0.005263159166520881,0.005263158084599361,0.005263158024746932,0.005263158076797098,0.005263158032835727,0.5998142912434665,0.005263157919085884,0.26567746128019065,0.5436504884239673,0.8353412001417674,4.159919028340081e-05,0.17250618301731244,0.2221979305059377,sadness,0.9142857142857143
246,jerry vale,non dimenticar,1956,pop,dimenticar mean forget darling forget mean dimenticar like darling shin bright clear forget lips hold tight dear dream heart felt glow tonight dear dimenticar travel darling heart dimenticar separ allontan destino colpa sentiro sempre vicino dimenticar travel darling heart dimenticar,40,0.0018796992512727343,0.0018796992880087823,0.2202874756164288,0.038350185168951924,0.001879699249171084,0.0018796992481205123,0.5269438187865045,0.0018796993650441783,0.001879699334959311,0.0018796992965082655,0.0018796993363911691,0.18622303076031524,0.0018796992769673083,0.0018796995881326605,0.0018796993720898963,0.0018796992683105202,0.2310191703671613,0.5439325180114349,0.8493974391540554,1.0526315789473683e-06,0.12407254740313273,0.2141896723901687,romantic,0.9142857142857143
248,jerry vale,al di la,1956,pop,mean distant lovely even walk flower bloom smile gloom turn heart open wide go fade inside die wonder drift lift kiss give save lifetime know completely,26,0.002392344529302944,0.002392344625368199,0.06289260317935978,0.0023923445099101937,0.0023923445100369855,0.0023923445159067243,0.1329949846751617,0.0023923448092014387,0.0023923445520603417,0.002392344613168138,0.0023923445986965765,0.265351375225532,0.0023923445186134645,0.0023923445670370248,0.5028758680219705,0.0023923450370658544,0.27867432037257667,0.5927492756967412,0.8343371830694609,2.631578947368421e-06,0.2240313272877164,0.29126915675444515,sadness,0.9142857142857143
249,harry belafonte,matilda,1956,pop,money venezuela money venezuela dollars friends lose woman sell cart horse heya money venezuela everybody sing sing little louder money venezuela go round corner sing money venezuela money house plan ahey money venezuela everybody money venezuela go round corner money venezuela money inside stick pillow beneath head know money everybody money venezuela hooma locka chimba bring little water money venezuela women money venezuela everybody goin round corner bring little water money venezuela friends money go vain heya money venezuela everybody balockachimba money venezuela sing little softer money venezuela everybody sing money venezuela,92,0.0008223684286420848,0.0318757241664171,0.0008223684426580563,0.0008223684255058104,0.05428357279789711,0.09689269245217966,0.0008223684560969711,0.0008223684496678456,0.4166150616589449,0.10955657092830216,0.2570208488796823,0.0008223684785196482,0.0008223684271857397,0.0008223684305173039,0.0008223684907830129,0.0008223685076731491,0.5884327954077765,0.6609235187036895,0.7048189807419487,0.0,0.9649629018961252,0.4344167705738156,obscene,0.9142857142857143
250,the clovers,devil or angel,1956,pop,devil mind like devil dear whichever miss miss miss devil leave mind devil dear whichever need need need look like smile divine guess devil leave mind devil dear whichever devil leave mind devil dear whichever,35,0.001697792897263478,0.3508969622378446,0.0016977929056511832,0.12650443255682392,0.08884889757592423,0.0016977928697349603,0.16619811476588667,0.06208721205880552,0.0016977929140014822,0.0016977928988320544,0.0016977929290243898,0.0016977928879705968,0.0016977928712321954,0.10511942207833919,0.0016977930286045562,0.079971443911096,0.6566663056428029,0.576263364356588,0.8744978659617129,0.0,0.7166117065127782,0.23921547900194676,violence,0.9142857142857143
258,harry belafonte,hosanna,1956,pop,hosanna build house hosanna build house hosanna build house hosanna build house house build weak foundation stand stoics stall creation stand house build weak foundation stand stoics stall creation stand hosanna come come burn come blow house house weak house build weak foundation stand stoics stall creation stand hosanna build house hosanna build house hosanna build house hosanna build house house build foundation stand stoics stall creation stand hosanna come come shine blow house house strong hosanna build house hosanna build house hosanna build house hosanna build house,88,0.0008920607361493097,0.6060733234695204,0.0008920606770443827,0.0008920606619834395,0.0008920606601249483,0.000892060662306666,0.0008920606656396206,0.0008920606645190696,0.0008920606803459044,0.0008920606833672893,0.3557758671830705,0.023877838582185455,0.0008920606837876815,0.00089206066092056,0.0008920606681458368,0.0008920606759560934,0.611177298819452,0.6373612286234391,0.7158631685373179,0.0,0.7763808738664468,0.40838993169756643,violence,0.9142857142857143
259,jerry vale,volare (nel blu dipinto di blu),1956,pop,world valley heartaches tear hustle bustle appear remind leave shadow volare cantare cloud away madden crowd sing glow know lovers enjoy peace mind leave confusion disillusion like bird feather rainbow volare cantare wonder heart sing give wing give wing give wing,41,0.0019493177654095694,0.0019493177827621018,0.13058172744509494,0.001949317903847873,0.0019493177447323724,0.0019493177445100106,0.0019493178149896932,0.0019493178833162358,0.001949317798043266,0.11369150281183295,0.0019493177753535913,0.3566216153029621,0.028101809294626565,0.0019493178939794834,0.3437128960650033,0.0019493177455264447,0.25917903173399764,0.5831602697228417,0.9246987195770278,1.6700404858299596e-06,0.2230008244023083,0.26023715655584034,sadness,0.9142857142857143
261,the platters,why should i,1956,pop,time tell goodbye believe kiss wonder kiss care hold spell fool dear tell know goodbye know pretend love hold spell fool dear tell know goodbye know pretend love,28,0.0019493177512613904,0.0019493177405802136,0.001949317802588347,0.0019493178724607008,0.001949317742980509,0.0019493177438888465,0.43994826779269913,0.5269133302983976,0.0019493177574699185,0.0019493177446185317,0.0019493177505152733,0.0019493177443394992,0.0019493177420298897,0.0019493177481158177,0.001949317803253574,0.0019493177402959627,0.5115347124444927,0.6927928620875317,0.8614456440217311,0.0,0.5105111294311624,0.29126915675444515,romantic,0.9142857142857143
262,johnny mathis,in other words (fly me to the moon),1956,pop,moon play star spring like jupiter mar word hold hand word darling kiss life song sing forevermore worship word true word,21,0.0029239766133915867,0.002923976703819927,0.06880569756952136,0.0029239766088283744,0.0029239766081928104,0.002923976609976987,0.28774978573750404,0.002923976695262349,0.002923976782415349,0.45009440385783966,0.0029239766508325385,0.1494904624380642,0.002923976614772412,0.0029239773792099953,0.0029239766644078634,0.0029239766240997996,0.1909455214989711,0.5912878496525907,0.9518071805292978,0.0001730769230769231,0.06811624072547402,0.24622270485324466,music,0.9142857142857143
263,lavern baker,i'll never be free,1956,pop,time hold arm grow cold ache place darling embrace free lips burn desire kiss put satisfy long free smile tender sweet surrender eye free remember thrill sigh like chain bind heart remain apart kiss give slave free,37,0.001594896340570975,0.0015948964196956317,0.0015948965183027373,0.06628851107151829,0.0015948963555670775,0.0015948963633079353,0.4609988673707866,0.001594896380003536,0.0015948963703496428,0.0015948963708238939,0.0015948963974928897,0.04099163589939118,0.2028997894932946,0.04103262472202674,0.1670549185687992,0.0015948963343284533,0.7487273908805373,0.6804604773991744,0.9106424805647396,2.6619433198380565e-06,0.6527205276174772,0.30127947939915634,romantic,0.9142857142857143
265,the platters,remember when,1956,pop,remember dahdootdoodoo dahdootdoodoo lips afraid remember dahdootdoodoo surprise dahdootdoodoo heaven heart leap eye remember cry dumb think darling deep inside feel feel divine love dahdootdoodoo dahdootdoodoo remember remember cry dumb think darling deep inside feel feel divine love remember,39,0.0018148820333936072,0.0018148820886838297,0.21424483962016952,0.0018148820572276639,0.0018148820343233676,0.0018148820460235282,0.2401099592035576,0.0018148822075714159,0.0018148820542567747,0.0018148820553485164,0.0018148820513485405,0.0018148821474451352,0.0018148820748649954,0.0018148820699335525,0.40424933944462227,0.11417263066178863,0.45521498971082,0.619336974078917,0.8383532513586862,0.0,0.4991755976916736,0.200175220687573,sadness,0.9142857142857143
268,the clovers,love love love,1956,pop,clovers peak july diamonds peked july nothin world girl nothin world girl thing thinkin feelin blue nothin world girl nothin world girl thing thinkin pick pick feel lowdown feel lowdown smile wearin frown want need loove loove loove loove loove loove loove loove loove drink till head go round round loove loove loove come turtle annotate submit sanchez,58,0.0015948964790491497,0.0015948963808115322,0.085949195690948,0.0015948963520890753,0.001594896638127221,0.001594896354872268,0.001594896385520134,0.0015948963956640783,0.3144456113518388,0.0015948966391818177,0.20320808208495822,0.001594896374345258,0.001594896359225249,0.24158159363253257,0.0015948963507985236,0.10127029598804396,0.5743528647243584,0.5311899084685793,0.8303211147802358,0.0,0.9587798845836769,0.5245096743762168,obscene,0.9142857142857143
270,johnny mathis,it might as well be spring,1956,pop,restless windstorm jumpy puppet string spring fever know spring starry eye vaguely discontent like nightingale song sing spring fever spring wish walk strange street hear word hear girl meet busy spider spin daydream giddy baby swing see crocus rosebud wing feel melancholy spring spring wish walk strange street hear word hear girl meet busy spider spin daydream giddy baby swing see crocus rosebud wing feel melancholy spring spring,68,0.05096788183363795,0.0011695906643942064,0.001169590656657258,0.0011695906500603184,0.001169590645803344,0.001169590643894553,0.0011695906560801584,0.0011695907156017331,0.001169590664635979,0.4625783485559946,0.0011695907559517863,0.30406533262605906,0.0011695907268845273,0.164844576698814,0.0011695907386013293,0.0011695908251057212,0.1779486624065851,0.5299079557982718,0.89156615619092,4.382591093117409e-06,0.1683841714756801,0.2091845110678131,music,0.9142857142857143
271,the platters,at your beck and call,1956,pop,forever fate obey slave want question demand life command want matter away distance mean go year offer throne heart soul matter away distance mean cause go year offer throne heart soul baby,32,0.04782327740091806,0.0022883296171681616,0.5094771869744168,0.0022883295373514172,0.002288329531053993,0.0022883295297665266,0.002288329558998226,0.002288329709809224,0.0022883295916364763,0.0022883296688253835,0.0022883295876117457,0.0022883295271154923,0.0022883295428591352,0.002288329542028965,0.23573826258811031,0.06826806576779107,0.45846420448391645,0.6525908263466912,0.8182729099125602,0.0,0.49608408903544926,0.2542309629690136,world/life,0.9142857142857143
273,the platters,september in the rain,1956,pop,leave come tumblin remember september rain go like die ember september rain word hear whisper raindrops play sweet refrain spring september september rain word hear whisper raindrops play sweet refrain spring september september rain september rain,36,0.002192982546128076,0.002192982713865317,0.0021929825462404366,0.0021929824727400086,0.002192982456158722,0.0021929824777624095,0.0021929826075322866,0.0021929825159975967,0.002192982598285704,0.779557129971223,0.0021929825270117355,0.0021929825328821776,0.0021929824882620077,0.0021929830925204734,0.002192982606961831,0.0021929826001141554,0.28625582150980183,0.6633848678306796,0.9698794878308111,0.001062753036437247,0.24154987633965377,0.2352113499440623,music,0.9142857142857143
274,the platters,i give you my word,1956,pop,word word romance give lips heart soul heart break word heaven hear darling good life change word word heaven hear darling good life change word word word word,28,0.00181488203414664,0.0018148821212674675,0.2211333847008755,0.0018148820355254932,0.0018148820327501883,0.0018148820513477547,0.27617206071269507,0.0018148820986773058,0.0018148820534263244,0.3138875547099057,0.0018148820433443189,0.0018148821535831285,0.0018148821167153033,0.0018148820352039921,0.09256150462190528,0.07083714629423786,0.49853785335210665,0.6643335128067072,0.8594376098771185,4.02834008097166e-06,0.6321104699093156,0.36334347979636594,music,0.9142857142857143
275,jerry vale,more,1956,pop,innamorata innamorata lips meet innamorata kiss kiss sweet innamorata hold close warm wine heaven door innamorata want innamorata symphony beautiful sonata innamorata sweetheart lips meet innamorata kiss kiss sweet innamorata hold close warm wine heaven door innamorata want innamorata symphony beautiful sonata innamorata sweetheart innamorata innamorata,46,0.0019493177853351447,0.0019493178027494434,0.001949317744183866,0.0019493177649971857,0.0019493177387915463,0.001949317756672379,0.7065372161094341,0.0019493177797927056,0.0019493177472075388,0.001949317749986197,0.10503050359790791,0.0019493178262399006,0.0019493177796494213,0.08316912197272466,0.001949317818520532,0.0019493177392536855,0.15520415899490955,0.6006461041458349,0.938754958589316,0.004109311740890688,0.05183429513602637,0.25322993070454247,romantic,0.9142857142857143
276,jerry vale,summertime in venice,1956,pop,dream summertime venice summertime cafes sunlit days antique shop stop souvenir bridge boat blue dream winter long violins play song dream real feel lips know ocean apart venice summertime deep heart,31,0.0026315789998513106,0.002631578964178397,0.0026315791537395833,0.002631579145846725,0.002631578968463697,0.002631578968703074,0.07680503657179746,0.0026315792337110377,0.0026315790254810996,0.31216179475274847,0.002631578987357118,0.002631579072731632,0.0026315789473686404,0.0026315790129740817,0.15188972417959037,0.10106899428449115,0.1779486624065851,0.5082942337768889,0.7891564148156776,1.6497975708502025e-05,0.19620774938169827,0.2141896723901687,music,0.9142857142857143
283,the clovers,here goes a fool,1956,pop,world cold blood trap niggas show hoe backpack niggas afroes holla nigga budget try braid nope talk cornrows try grade look score play jigga hit good delivery bitch digiornos fuck real shit feel shit go realer shit sign deal go dealership take look credit say forget train shit change feel pain like build game like pimp caine little drug dealer reference niggas lie flashbacks teacher tell look nigga crazy look wing flier bird cosigner beamer whiter burbs like genius nerd tutor bitch admire curve noun verb try hide skirt come fuck hymnhim like choir church good momma tell good doctor lawyer black employ nigga affirmative action master tax cover fool bitch freshman class write pass hear shots fire yeah stone cast shit niggas hear album sound like classic niggas album plastic bastard gonna match nigga master shit practice catch ville nigga casket city like favorite jacket gonna wear damn night know pay shit bitch damn right,156,0.0005599104312622544,0.12568996864241958,0.0005599104619441237,0.0005599104719603717,0.014483039157609127,0.012764120186502106,0.0005599104236080722,0.062190160306907855,0.5589386913005219,0.0005599104638277962,0.0005599104568347338,0.025599406180549053,0.0005599104271410811,0.08339045102817987,0.0005599104464838478,0.07230100532264332,0.3783169067475361,0.495346511806784,0.8865460708293885,0.0,0.4579554822753504,0.12209470405882544,obscene,0.9142857142857143
284,t. m. soundararajan,chinna kelbyaadve nanna ppuraana,1956,pop,lullaby birdland hear sigh wordland word reveal phrase feel hear turtle doves kind magic music lips kiss weepy know pillow tell farewell goodbye lullaby birdland whisper kiss sweet fly high birdland high lullaby lullaby hear turtle doves kind magic music lips kiss weepy know pillow tell farewell goodbye lullaby birdland whisper kiss sweet fly high birdland high,57,0.001503759418127373,0.0015037594150546863,0.0015037594126613844,0.0015037594033730486,0.0015037594022360966,0.0015037594037020016,0.42357302441591405,0.11173013407422062,0.0015037594250634039,0.17008272177031494,0.0015037594241775545,0.2720577281654081,0.0015037594056470681,0.0015037594812073608,0.0015037594290276087,0.001503759733403281,0.44221813061843385,0.6168756249519267,0.9759035902646489,2.9048582995951415e-05,0.6846661170651276,0.31829702789516545,romantic,0.9142857142857143
286,frankie laine,remember me (the girl in the wood),1956,pop,young drive mother wild maiden woods say child look deep green eye autumn hair girl fair remember remember eye green grassy pool lookin right hair grow leave like autumn tree move tiny hand litle turn sway wind like graceful swear vanish grow girl like lose memory girl remember remember remember rest life wish time look wild beauty lookin wife bachelor hood rest life remember remember remember rest life remember rest life,71,0.00089206067086985,0.0008920606905169973,0.41244836140674546,0.0008920607353865103,0.0008920606690961602,0.0008920606880706955,0.000892060686129078,0.0008920606956248663,0.04024028055218668,0.0008920606774875805,0.12713405291695992,0.1466571681705576,0.06483791878537264,0.1970854291701857,0.0008920607338189726,0.0008920606606526448,0.32199718401386335,0.582673127708125,0.9226906854324153,3.168016194331984e-05,0.10758450123660346,0.1651390914310837,world/life,0.9142857142857143
290,groovie ghoulies,blood beach,1957,pop,kill want hypochondriun kinda take blood beach want hypochondriun kill kinda take blood beach normal yesterday night creep arrive morning blood hand body strew sand beach dead ready wave crash head want hypochondriun kill kinda take blood beach,38,0.001879699251142979,0.5317551269666365,0.0018796997026829802,0.1714953928817781,0.0018796992516114598,0.0018796992705410105,0.0018796992964138666,0.0018796992909762807,0.0018796993249859664,0.0018796993450514445,0.0018796993880011523,0.0018796993850329518,0.0018796992529814894,0.1145156917846486,0.0018796994749201974,0.001879699459336916,0.45304884652875554,0.7852729277235084,0.07841272933004954,6.659919028340081e-06,0.14983511953833467,0.8558513539161582,violence,0.9
306,ricky nelson,am i blue?,1957,pop,blue blue tear eye tellin blue plan fell time lonely go blue blue blue tear eye tellin blue plan fell time lonely go blue,24,0.0022883295194511158,0.0022883296007644065,0.002288329853298147,0.0907644861861243,0.0022883295194511158,0.0022883295236735897,0.0022883295499357467,0.0022883296760049794,0.0022883296535002,0.4993927319876392,0.002288329666039235,0.002288329638912526,0.002288329519483299,0.0022883295474769873,0.3732295081401584,0.0022883298595666552,0.6133434420015164,0.6702304950901212,0.4367464224361671,0.002074898785425101,0.806265457543281,0.4834673515329006,music,0.9
307,harry belafonte,don't ever love me,1957,pop,tropic isle maiden smile fail past say true whisper destiny hopelessly wander long say pleadingly fancyfree say pleadingly motion moonlight soft face hold close arm heart quick charm glance even romance destiny hopelessly wander long say pleadingly fancyfree say pleadingly say pleadingly,42,0.0021929824750070714,0.0021929826908238274,0.0021929826234528453,0.0021929827816596177,0.0021929824688533047,0.002192982510524193,0.4510826049339411,0.4218029959098429,0.0021929826893617973,0.0021929825511276483,0.0021929826248146145,0.09202667821258569,0.002192982486120449,0.0021929825272411227,0.0021929826083894313,0.002192982473574172,0.4433012022094661,0.4738609850524318,0.9698794878308111,2.3279352226720646e-06,0.5692497938994229,0.13911225255483453,romantic,0.9
308,harry belafonte,angelique-o,1957,pop,angeliqueo angeliqueo mama angeliqueo angeliqueo teach things lack angeliqueo angeliqueo mama angeliqueo angeliqueo teach things lack time sweep dirt mama time shirt mama time peel mama think appeal mama mama teach things lack send live angeliqueo angeliqueo mama angeliqueo angeliqueo teach things lack angeliqueo angeliqueo mama angeliqueo angeliqueo teach things lack learn mama biscuits lord hardly chew mama pant wear hole mama runnin mink steal mama mama teach things lack send live angeliqueo angeliqueo mama angeliqueo angeliqueo teach things lack angeliqueo angeliqueo mama angeliqueo angeliqueo teach things lack,88,0.00109649123118123,0.060288204911010064,0.42296318016660367,0.001096491300411067,0.001096491228070384,0.4778308933945334,0.0010964912462447494,0.0010964913028278266,0.0010964912864324609,0.0010964912581762595,0.0010964913245437862,0.0010964912311574844,0.0010964914127993407,0.0010964912814034852,0.0010964913219106422,0.00109649122807496,0.5570237192678438,0.5896725892880035,0.8192769269848665,0.0,0.9185902720527618,0.37735793149896163,world/life,0.9
311,ricky nelson,true love,1957,pop,true true true true guardian high forever true guardian high forever true forever true,14,0.004048583033574794,0.004048582998419932,0.0040485835385988,0.004048582996596323,0.004048582995951509,0.004048582995951509,0.5296959389201333,0.004048583071280652,0.004048583060567972,0.004048582996930874,0.004048583064132013,0.15510097487503538,0.0040485830036868274,0.004048583000510583,0.0040485830093214496,0.004048582995951509,0.42055669879779056,0.46109273645617,0.9076304293478208,0.00014676113360323888,0.14159109645507006,0.03950954223995784,romantic,0.9
315,johnny mathis,by myself,1957,pop,learn taste bitter go past forget light things look dirty funny come pass good slip away remember good shame shouldn couldn step open shame shame shame lose better leave second step forget tell situate like fool remember good shame shouldn couldn step open shame shame shame shame shouldn couldn step open shame shame shame think trouble think wind blow floor tell funny certain light look life remember stand,68,0.0008354219104405223,0.07448852285721282,0.47844944582820537,0.0008354219029714971,0.000835421888123615,0.0008354219086244975,0.0008354219121519359,0.18354905815759295,0.0008354219402988965,0.0008354219179145775,0.0008354219406311699,0.11988666225300464,0.0008354219694054418,0.0008354219665537657,0.0712243390245711,0.061541486857721206,0.09671829307917254,0.664154039432864,0.7781122270203084,9.068825910931173e-05,0.1694146743610882,0.3973785767883841,world/life,0.9
317,johnny mathis,warm,1957,pop,warm lips lips warm finger tip give hand warm close hold tenderly felt burn life walk cold till warm arm have hold know warm warm close hold tenderly felt burn life walk cold till warm arm have hold know warm,40,0.0013850415744587647,0.0013850416113860683,0.07193858524638667,0.0013850415975795306,0.0013850415568897219,0.0013850415538542052,0.7595204232655838,0.0013850416578063724,0.0013850415734558957,0.0013850415691055026,0.0013850416226800816,0.08679206174149419,0.001385041573510136,0.0013850415895846244,0.06097330603043211,0.0013850415703329844,0.14870572944871654,0.6285670333051303,0.8935741903355325,0.002236842105263158,0.2518549051937346,0.32230115695304995,romantic,0.9
318,lata mangeshkar,panchhi banoon udti phiroon,1957,pop,know fall long hopin work best morning wake go goodbye wonderin go wrong cry bring gettin tire rain time bring bring days aonce special girl cloud disappear take grant come tear come tear bring gettin tire rain time bring bring days bring gettin tire rain time bring bring days bring bring bring gettin tire rain time bring bring days,59,0.0009398496778722748,0.0009398496578086014,0.0009398497011377544,0.13895681907631607,0.0009398496267796936,0.0009398497560411608,0.019176212515108065,0.0009398496890444459,0.13216842342736257,0.4668445956434445,0.0009398496755726187,0.0009398497309902546,0.0009398496274519084,0.036950512499104346,0.1373287936851905,0.000939849738098468,0.32199718401386335,0.6998948798810347,0.8022086367556596,2.1761133603238868e-05,0.9134377576257213,0.6105984491207332,music,0.9
319,billy vaughn,miss you,1957,pop,break heart hard cause wooden heart goodbye know maybe cause wooden heart string start treat nice treat good treat like cause wooden heart muss denn muss denn stadtele hinaus stadtele hinaus mein schat bleibst hier string start wirklich sollst wirklich sollst cause wooden heart,44,0.0021052632269713645,0.002105263193149672,0.002105263181154675,0.002105263190385946,0.0021052631815264575,0.002105263259061267,0.050800296671409395,0.1504463006655464,0.0021052632513122293,0.0021052632986530116,0.002105263212373228,0.0021052631663454934,0.0021052631586872166,0.26355635678957934,0.4614069859158885,0.044316375082449844,0.2602621033250298,0.5030895059354408,0.9377509415170097,0.5172064777327935,0.2755564715581204,0.23721341447300454,sadness,0.9
